river,date2,flow
WB OBEAR,2/26/2008,0.042853332
WB OBEAR,2/27/2008,0.053688433
WB OBEAR,2/28/2008,0.041704031
WB OBEAR,2/29/2008,0.034185407
WB OBEAR,3/1/2008,0.036798018
WB OBEAR,3/2/2008,0.034766969
WB OBEAR,3/3/2008,0.032437192
WB OBEAR,3/4/2008,0.037377097
WB OBEAR,3/5/2008,0.214073143
WB OBEAR,3/6/2008,0.125830471
WB OBEAR,3/7/2008,0.08744443
WB OBEAR,3/8/2008,0.300936529
WB OBEAR,3/9/2008,0.303496928
WB OBEAR,3/10/2008,0.13255841
WB OBEAR,3/11/2008,0.101424493
WB OBEAR,3/12/2008,0.090195352
WB OBEAR,3/13/2008,0.079991024
WB OBEAR,3/14/2008,0.072774977
WB OBEAR,3/15/2008,0.099512709
WB OBEAR,3/16/2008,0.096504105
WB OBEAR,3/17/2008,0.085515772
WB OBEAR,3/18/2008,0.074999585
WB OBEAR,3/19/2008,0.091019664
WB OBEAR,3/20/2008,0.183369581
WB OBEAR,3/21/2008,0.114750226
WB OBEAR,3/22/2008,0.086893642
WB OBEAR,3/23/2008,0.076387996
WB OBEAR,3/24/2008,0.069430533
WB OBEAR,3/25/2008,0.066636282
WB OBEAR,3/26/2008,0.072496623
WB OBEAR,3/27/2008,0.081097716
WB OBEAR,3/28/2008,0.0959565
WB OBEAR,3/29/2008,0.085240042
WB OBEAR,3/30/2008,0.066916011
WB OBEAR,3/31/2008,0.071661184
WB OBEAR,4/1/2008,0.123942911
WB OBEAR,4/2/2008,0.189427694
WB OBEAR,4/3/2008,0.10660311
WB OBEAR,4/4/2008,0.153692405
WB OBEAR,4/5/2008,0.193372505
WB OBEAR,4/6/2008,0.120973327
WB OBEAR,4/7/2008,0.095682629
WB OBEAR,4/8/2008,0.098419297
WB OBEAR,4/9/2008,0.095682629
WB OBEAR,4/10/2008,0.11095261
WB OBEAR,4/11/2008,0.102788759
WB OBEAR,4/12/2008,0.126369468
WB OBEAR,4/13/2008,0.104424479
WB OBEAR,4/14/2008,0.079991024
WB OBEAR,4/15/2008,0.069151408
WB OBEAR,4/16/2008,0.062431888
WB OBEAR,4/17/2008,0.057928791
WB OBEAR,4/18/2008,0.054538029
WB OBEAR,4/19/2008,0.049997552
WB OBEAR,4/20/2008,0.045146573
WB OBEAR,4/21/2008,0.041128687
WB OBEAR,4/22/2008,0.037666439
WB OBEAR,4/23/2008,0.035638247
WB OBEAR,4/24/2008,0.033894409
WB OBEAR,4/25/2008,0.030976127
WB OBEAR,4/26/2008,0.029217481
WB OBEAR,4/27/2008,0.027157822
WB OBEAR,4/28/2008,0.050566392
WB OBEAR,4/29/2008,0.158749008
WB OBEAR,4/30/2008,0.079437341
WB OBEAR,5/1/2008,0.053688433
WB OBEAR,5/2/2008,0.048288735
WB OBEAR,5/3/2008,0.055669619
WB OBEAR,5/4/2008,0.057082218
WB OBEAR,5/5/2008,0.049143579
WB OBEAR,5/6/2008,0.041991528
WB OBEAR,5/7/2008,0.036798018
WB OBEAR,5/8/2008,0.034185407
WB OBEAR,5/9/2008,0.031561028
WB OBEAR,5/10/2008,0.031561028
WB OBEAR,5/11/2008,0.028335848
WB OBEAR,5/12/2008,0.026567692
WB OBEAR,5/13/2008,0.024496046
WB OBEAR,5/14/2008,0.022712164
WB OBEAR,5/15/2008,0.021817173
WB OBEAR,5/16/2008,0.023307674
WB OBEAR,5/17/2008,0.054821054
WB OBEAR,5/18/2008,0.035638247
WB OBEAR,5/19/2008,0.028923779
WB OBEAR,5/20/2008,0.025088957
WB OBEAR,5/21/2008,0.023605093
WB OBEAR,5/22/2008,0.023902293
WB OBEAR,5/23/2008,0.021518367
WB OBEAR,5/24/2008,0.020020612
WB OBEAR,5/25/2008,0.018214538
WB OBEAR,5/26/2008,0.016397888
WB OBEAR,5/27/2008,0.015789768
WB OBEAR,5/28/2008,0.015180272
WB OBEAR,5/29/2008,0.013650091
WB OBEAR,5/30/2008,0.012418706
WB OBEAR,5/31/2008,0.013035251
WB OBEAR,6/1/2008,0.015180272
WB OBEAR,6/2/2008,0.012727197
WB OBEAR,6/3/2008,0.011490481
WB OBEAR,6/4/2008,0.013035251
WB OBEAR,6/5/2008,0.014569338
WB OBEAR,6/6/2008,0.039399793
WB OBEAR,6/7/2008,0.030390579
WB OBEAR,6/8/2008,0.021518367
WB OBEAR,6/9/2008,0.016397888
WB OBEAR,6/10/2008,0.013650091
WB OBEAR,6/11/2008,0.021219319
WB OBEAR,6/12/2008,0.014263311
WB OBEAR,6/13/2008,0.011490481
WB OBEAR,6/14/2008,0.010869234
WB OBEAR,6/15/2008,0.016093997
WB OBEAR,6/16/2008,0.020620476
WB OBEAR,6/17/2008,0.061026781
WB OBEAR,6/18/2008,0.024792606
WB OBEAR,6/19/2008,0.01791253
WB OBEAR,6/20/2008,0.014569338
WB OBEAR,6/21/2008,0.013035251
WB OBEAR,6/22/2008,0.014874989
WB OBEAR,6/23/2008,0.064395938
WB OBEAR,6/24/2008,0.075555129
WB OBEAR,6/25/2008,0.03795565
WB OBEAR,6/26/2008,0.025976792
WB OBEAR,6/27/2008,0.023307674
WB OBEAR,6/28/2008,0.019720287
WB OBEAR,6/29/2008,0.017307611
WB OBEAR,6/30/2008,0.016397888
WB OBEAR,7/1/2008,0.015789768
WB OBEAR,7/2/2008,0.019720287
WB OBEAR,7/3/2008,0.015180272
WB OBEAR,7/4/2008,0.021518367
WB OBEAR,7/5/2008,0.022414068
WB OBEAR,7/6/2008,0.022414068
WB OBEAR,7/7/2008,0.017307611
WB OBEAR,7/8/2008,0.014263311
WB OBEAR,7/9/2008,0.013035251
WB OBEAR,7/10/2008,0.017004689
WB OBEAR,7/11/2008,0.012727197
WB OBEAR,7/12/2008,0.010869234
WB OBEAR,7/13/2008,0.009933402
WB OBEAR,7/14/2008,0.010245897
WB OBEAR,7/15/2008,0.010245897
WB OBEAR,7/16/2008,0.008992365
WB OBEAR,7/17/2008,0.008361818
WB OBEAR,7/18/2008,0.008677427
WB OBEAR,7/19/2008,0.012727197
WB OBEAR,7/20/2008,0.017004689
WB OBEAR,7/21/2008,0.015485196
WB OBEAR,7/22/2008,0.012418706
WB OBEAR,7/23/2008,0.013956898
WB OBEAR,7/24/2008,0.113394793
WB OBEAR,7/25/2008,0.059338142
WB OBEAR,7/26/2008,0.027452605
WB OBEAR,7/27/2008,0.073609665
WB OBEAR,7/28/2008,0.078883433
WB OBEAR,7/29/2008,0.036508279
WB OBEAR,7/30/2008,0.02627234
WB OBEAR,7/31/2008,0.023605093
WB OBEAR,8/1/2008,0.022712164
WB OBEAR,8/2/2008,0.018516254
WB OBEAR,8/3/2008,0.020020612
WB OBEAR,8/4/2008,0.015485196
WB OBEAR,8/5/2008,0.015485196
WB OBEAR,8/6/2008,0.043427302
WB OBEAR,8/7/2008,0.056799864
WB OBEAR,8/8/2008,0.095134748
WB OBEAR,8/9/2008,0.056234908
WB OBEAR,8/10/2008,0.034185407
WB OBEAR,8/11/2008,0.044287426
WB OBEAR,8/12/2008,0.086893642
WB OBEAR,8/13/2008,0.044573916
WB OBEAR,8/14/2008,0.032437192
WB OBEAR,8/15/2008,0.027452605
WB OBEAR,8/16/2008,0.024792606
WB OBEAR,8/17/2008,0.021219319
WB OBEAR,8/18/2008,0.018817681
WB OBEAR,8/19/2008,0.017307611
WB OBEAR,8/20/2008,0.016093997
WB OBEAR,8/21/2008,0.014263311
WB OBEAR,8/22/2008,0.013650091
WB OBEAR,8/23/2008,0.012727197
WB OBEAR,8/24/2008,0.012109765
WB OBEAR,8/25/2008,0.011490481
WB OBEAR,8/26/2008,0.010869234
WB OBEAR,8/27/2008,0.009933402
WB OBEAR,8/28/2008,0.009620329
WB OBEAR,8/29/2008,0.009306657
WB OBEAR,8/30/2008,0.010245897
WB OBEAR,8/31/2008,0.010245897
WB OBEAR,9/1/2008,0.008992365
WB OBEAR,9/2/2008,0.008361818
WB OBEAR,9/3/2008,0.008361818
WB OBEAR,9/4/2008,0.007728468
WB OBEAR,9/5/2008,0.012418706
WB OBEAR,9/6/2008,0.02627234
WB OBEAR,9/7/2008,0.162999877
WB OBEAR,9/8/2008,0.033894409
WB OBEAR,9/9/2008,0.03302053
WB OBEAR,9/10/2008,0.03302053
WB OBEAR,9/11/2008,0.019720287
WB OBEAR,9/12/2008,0.01791253
WB OBEAR,9/13/2008,0.021518367
WB OBEAR,9/14/2008,0.032145293
WB OBEAR,9/15/2008,0.028335848
WB OBEAR,9/16/2008,0.019118826
WB OBEAR,9/17/2008,0.016093997
WB OBEAR,9/18/2008,0.014263311
WB OBEAR,9/19/2008,0.012727197
WB OBEAR,9/20/2008,0.012109765
WB OBEAR,9/21/2008,0.012109765
WB OBEAR,9/22/2008,0.011800361
WB OBEAR,9/23/2008,0.011800361
WB OBEAR,9/24/2008,0.010869234
WB OBEAR,9/25/2008,0.010245897
WB OBEAR,9/26/2008,0.060182809
WB OBEAR,9/27/2008,0.073053268
WB OBEAR,9/28/2008,0.044573916
WB OBEAR,9/29/2008,0.041991528
WB OBEAR,9/30/2008,0.030390579
WB OBEAR,10/1/2008,0.025385104
WB OBEAR,10/2/2008,0.022414068
WB OBEAR,10/3/2008,0.019720287
WB OBEAR,10/4/2008,0.018214538
WB OBEAR,10/5/2008,0.017004689
WB OBEAR,10/6/2008,0.016397888
WB OBEAR,10/7/2008,0.015485196
WB OBEAR,10/8/2008,0.014874989
WB OBEAR,10/9/2008,0.016397888
WB OBEAR,10/10/2008,0.015789768
WB OBEAR,10/11/2008,0.014263311
WB OBEAR,10/12/2008,0.013650091
WB OBEAR,10/13/2008,0.013342878
WB OBEAR,10/14/2008,0.013035251
WB OBEAR,10/15/2008,0.013956898
WB OBEAR,10/16/2008,0.018817681
WB OBEAR,10/17/2008,0.019419693
WB OBEAR,10/18/2008,0.018516254
WB OBEAR,10/19/2008,0.01791253
WB OBEAR,10/20/2008,0.017610223
WB OBEAR,10/21/2008,0.01791253
WB OBEAR,10/22/2008,0.01791253
WB OBEAR,10/23/2008,0.017610223
WB OBEAR,10/24/2008,0.017004689
WB OBEAR,10/25/2008,0.013035251
WB OBEAR,10/26/2008,0.151027133
WB OBEAR,10/27/2008,0.042566178
WB OBEAR,10/28/2008,0.056234908
WB OBEAR,10/29/2008,0.066636282
WB OBEAR,10/30/2008,0.037666439
WB OBEAR,10/31/2008,0.029804368
WB OBEAR,11/1/2008,0.027157822
WB OBEAR,11/2/2008,0.024496046
WB OBEAR,11/3/2008,0.023010032
WB OBEAR,11/4/2008,0.022414068
WB OBEAR,11/5/2008,0.022115738
WB OBEAR,11/6/2008,0.021817173
WB OBEAR,11/7/2008,0.023605093
WB OBEAR,11/8/2008,0.024199277
WB OBEAR,11/9/2008,0.032437192
WB OBEAR,11/10/2008,0.025681048
WB OBEAR,11/11/2008,0.022414068
WB OBEAR,11/12/2008,0.020620476
WB OBEAR,11/13/2008,0.020320674
WB OBEAR,11/14/2008,0.034766969
WB OBEAR,11/15/2008,0.045146573
WB OBEAR,11/16/2008,0.071939726
WB OBEAR,11/17/2008,0.04227891
WB OBEAR,11/18/2008,0.03302053
WB OBEAR,11/19/2008,0.028923779
WB OBEAR,11/20/2008,0.026862852
WB OBEAR,11/21/2008,0.025385104
WB OBEAR,11/22/2008,0.022414068
WB OBEAR,11/23/2008,0.023307674
WB OBEAR,11/24/2008,0.022414068
WB OBEAR,11/25/2008,0.100878487
WB OBEAR,11/26/2008,0.074999585
WB OBEAR,11/27/2008,0.046862013
WB OBEAR,11/28/2008,0.039399793
WB OBEAR,11/29/2008,0.036508279
WB OBEAR,11/30/2008,0.035928395
WB OBEAR,12/1/2008,0.119351757
WB OBEAR,12/2/2008,0.068592962
WB OBEAR,12/3/2008,0.048573781
WB OBEAR,12/4/2008,0.043427302
WB OBEAR,12/5/2008,0.039976576
WB OBEAR,12/6/2008,0.035928395
WB OBEAR,12/7/2008,0.035057536
WB OBEAR,12/8/2008,0.028923779
WB OBEAR,12/9/2008,0.02951101
WB OBEAR,12/10/2008,0.061307953
WB OBEAR,12/11/2008,0.072496623
WB OBEAR,12/12/2008,0.369654363
WB OBEAR,12/13/2008,0.131752134
WB OBEAR,12/14/2008,0.082479839
WB OBEAR,12/15/2008,0.078052142
WB OBEAR,12/16/2008,0.104969385
WB OBEAR,12/17/2008,0.0766655
WB OBEAR,12/18/2008,0.065236594
WB OBEAR,12/19/2008,0.055386849
WB OBEAR,12/20/2008,0.048003591
WB OBEAR,12/21/2008,0.044860298
WB OBEAR,12/22/2008,0.040264784
WB OBEAR,12/23/2008,0.039688246
WB OBEAR,12/24/2008,0.050282019
WB OBEAR,12/25/2008,0.093215702
WB OBEAR,12/26/2008,0.063274061
WB OBEAR,12/27/2008,0.069988584
WB OBEAR,12/28/2008,0.091019664
WB OBEAR,12/29/2008,0.093764235
WB OBEAR,12/30/2008,0.069151408
WB OBEAR,12/31/2008,0.057082218
WB OBEAR,1/1/2009,0.048573781
WB OBEAR,1/2/2009,0.043427302
WB OBEAR,1/3/2009,0.041991528
WB OBEAR,1/4/2009,0.039688246
WB OBEAR,1/5/2009,0.038533687
WB OBEAR,1/6/2009,0.038822515
WB OBEAR,1/7/2009,0.037666439
WB OBEAR,1/8/2009,0.037666439
WB OBEAR,1/9/2009,0.035057536
WB OBEAR,1/10/2009,0.033603264
WB OBEAR,1/11/2009,0.034185407
WB OBEAR,1/12/2009,0.033894409
WB OBEAR,1/13/2009,0.032437192
WB OBEAR,1/14/2009,0.030097557
WB OBEAR,1/15/2009,0.028923779
WB OBEAR,1/16/2009,0.028335848
WB OBEAR,1/17/2009,0.02951101
WB OBEAR,1/18/2009,0.029804368
WB OBEAR,1/19/2009,0.027157822
WB OBEAR,1/20/2009,0.025976792
WB OBEAR,1/21/2009,0.025681048
WB OBEAR,1/22/2009,0.024199277
WB OBEAR,1/23/2009,0.022115738
WB OBEAR,1/24/2009,0.022115738
WB OBEAR,1/25/2009,0.023307674
WB OBEAR,1/26/2009,0.023902293
WB OBEAR,1/27/2009,0.022115738
WB OBEAR,1/28/2009,0.022414068
WB OBEAR,1/29/2009,0.023307674
WB OBEAR,1/30/2009,0.021817173
WB OBEAR,1/31/2009,0.020620476
WB OBEAR,2/1/2009,0.019118826
WB OBEAR,2/2/2009,0.01791253
WB OBEAR,2/3/2009,0.017610223
WB OBEAR,2/4/2009,0.018214538
WB OBEAR,2/5/2009,0.022115738
WB OBEAR,2/6/2009,0.022712164
WB OBEAR,2/7/2009,0.018516254
WB OBEAR,2/8/2009,0.019118826
WB OBEAR,2/9/2009,0.023010032
WB OBEAR,2/10/2009,0.020920023
WB OBEAR,2/11/2009,0.021518367
WB OBEAR,2/12/2009,0.038244733
WB OBEAR,2/13/2009,0.040840839
WB OBEAR,2/14/2009,0.032145293
WB OBEAR,2/15/2009,0.025976792
WB OBEAR,2/16/2009,0.023605093
WB OBEAR,2/17/2009,0.021817173
WB OBEAR,2/18/2009,0.020620476
WB OBEAR,2/19/2009,0.021518367
WB OBEAR,2/20/2009,0.020620476
WB OBEAR,2/21/2009,0.020320674
WB OBEAR,2/22/2009,0.020020612
WB OBEAR,2/23/2009,0.020020612
WB OBEAR,2/24/2009,0.020020612
WB OBEAR,2/25/2009,0.019720287
WB OBEAR,2/26/2009,0.019419693
WB OBEAR,2/27/2009,0.020920023
WB OBEAR,2/28/2009,0.041416418
WB OBEAR,3/1/2009,0.031268658
WB OBEAR,3/2/2009,0.025088957
WB OBEAR,3/3/2009,0.023307674
WB OBEAR,3/4/2009,0.023902293
WB OBEAR,3/5/2009,0.022414068
WB OBEAR,3/6/2009,0.023605093
WB OBEAR,3/7/2009,0.029217481
WB OBEAR,3/8/2009,0.054821054
WB OBEAR,3/9/2009,0.10660311
WB OBEAR,3/10/2009,0.066356483
WB OBEAR,3/11/2009,0.093764235
WB OBEAR,3/12/2009,0.089370599
WB OBEAR,3/13/2009,0.060745534
WB OBEAR,3/14/2009,0.053971719
WB OBEAR,3/15/2009,0.057928791
WB OBEAR,3/16/2009,0.064956447
WB OBEAR,3/17/2009,0.066356483
WB OBEAR,3/18/2009,0.075832811
WB OBEAR,3/19/2009,0.089370599
WB OBEAR,3/20/2009,0.073887772
WB OBEAR,3/21/2009,0.060745534
WB OBEAR,3/22/2009,0.056517427
WB OBEAR,3/23/2009,0.05255441
WB OBEAR,3/24/2009,0.046004762
WB OBEAR,3/25/2009,0.045718804
WB OBEAR,3/26/2009,0.048003591
WB OBEAR,3/27/2009,0.069988584
WB OBEAR,3/28/2009,0.070825173
WB OBEAR,3/29/2009,0.097325172
WB OBEAR,3/30/2009,0.110137852
WB OBEAR,3/31/2009,0.073609665
WB OBEAR,4/1/2009,0.061307953
WB OBEAR,4/2/2009,0.068313638
WB OBEAR,4/3/2009,0.093764235
WB OBEAR,4/4/2009,0.119351757
WB OBEAR,4/5/2009,0.069709591
WB OBEAR,4/6/2009,0.073053268
WB OBEAR,4/7/2009,0.098145833
WB OBEAR,4/8/2009,0.065516671
WB OBEAR,4/9/2009,0.054821054
WB OBEAR,4/10/2009,0.048858728
WB OBEAR,4/11/2009,0.076387996
WB OBEAR,4/12/2009,0.056517427
WB OBEAR,4/13/2009,0.047433003
WB OBEAR,4/14/2009,0.043427302
WB OBEAR,4/15/2009,0.039976576
WB OBEAR,4/16/2009,0.036798018
WB OBEAR,4/17/2009,0.03447626
WB OBEAR,4/18/2009,0.032728937
WB OBEAR,4/19/2009,0.031561028
WB OBEAR,4/20/2009,0.029804368
WB OBEAR,4/21/2009,0.069151408
WB OBEAR,4/22/2009,0.062712686
WB OBEAR,4/23/2009,0.050566392
WB OBEAR,4/24/2009,0.039399793
WB OBEAR,4/25/2009,0.035347962
WB OBEAR,4/26/2009,0.03302053
WB OBEAR,4/27/2009,0.030976127
WB OBEAR,4/28/2009,0.029217481
WB OBEAR,4/29/2009,0.02627234
WB OBEAR,4/30/2009,0.025088957
WB OBEAR,5/1/2009,0.025088957
WB OBEAR,5/2/2009,0.025088957
WB OBEAR,5/3/2009,0.023307674
WB OBEAR,5/4/2009,0.023010032
WB OBEAR,5/5/2009,0.023605093
WB OBEAR,5/6/2009,0.034185407
WB OBEAR,5/7/2009,0.113123593
WB OBEAR,5/8/2009,0.054254917
WB OBEAR,5/9/2009,0.040552871
WB OBEAR,5/10/2009,0.054821054
WB OBEAR,5/11/2009,0.035638247
WB OBEAR,5/12/2009,0.030976127
WB OBEAR,5/13/2009,0.028629902
WB OBEAR,5/14/2009,0.027452605
WB OBEAR,5/15/2009,0.03447626
WB OBEAR,5/16/2009,0.027747202
WB OBEAR,5/17/2009,0.068034248
WB OBEAR,5/18/2009,0.040552871
WB OBEAR,5/19/2009,0.031561028
WB OBEAR,5/20/2009,0.027452605
WB OBEAR,5/21/2009,0.024496046
WB OBEAR,5/22/2009,0.022115738
WB OBEAR,5/23/2009,0.019720287
WB OBEAR,5/24/2009,0.018516254
WB OBEAR,5/25/2009,0.018214538
WB OBEAR,5/26/2009,0.016093997
WB OBEAR,5/27/2009,0.026862852
WB OBEAR,5/28/2009,0.028041616
WB OBEAR,5/29/2009,0.031268658
WB OBEAR,5/30/2009,0.032145293
WB OBEAR,5/31/2009,0.022414068
WB OBEAR,6/1/2009,0.018817681
WB OBEAR,6/2/2009,0.017307611
WB OBEAR,6/3/2009,0.015789768
WB OBEAR,6/4/2009,0.014874989
WB OBEAR,6/5/2009,0.013956898
WB OBEAR,6/6/2009,0.013650091
WB OBEAR,6/7/2009,0.012727197
WB OBEAR,6/8/2009,0.011800361
WB OBEAR,6/9/2009,0.014569338
WB OBEAR,6/10/2009,0.017004689
WB OBEAR,6/11/2009,0.015789768
WB OBEAR,6/12/2009,0.099239423
WB OBEAR,6/13/2009,0.039399793
WB OBEAR,6/14/2009,0.086342649
WB OBEAR,6/15/2009,0.059619775
WB OBEAR,6/16/2009,0.046004762
WB OBEAR,6/17/2009,0.032437192
WB OBEAR,6/18/2009,0.094038431
WB OBEAR,6/19/2009,0.200723628
WB OBEAR,6/20/2009,0.074165816
WB OBEAR,6/21/2009,0.0766655
WB OBEAR,6/22/2009,0.057646681
WB OBEAR,6/23/2009,0.045146573
WB OBEAR,6/24/2009,0.038822515
WB OBEAR,6/25/2009,0.036798018
WB OBEAR,6/26/2009,0.033311972
WB OBEAR,6/27/2009,0.056234908
WB OBEAR,6/28/2009,0.061589049
WB OBEAR,6/29/2009,0.038533687
WB OBEAR,6/30/2009,0.031561028
WB OBEAR,7/1/2009,0.037666439
WB OBEAR,7/2/2009,0.06299341
WB OBEAR,7/3/2009,0.047147559
WB OBEAR,7/4/2009,0.033603264
WB OBEAR,7/5/2009,0.026862852
WB OBEAR,7/6/2009,0.023605093
WB OBEAR,7/7/2009,0.035347962
WB OBEAR,7/8/2009,0.075277387
WB OBEAR,7/9/2009,0.044860298
WB OBEAR,7/10/2009,0.031268658
WB OBEAR,7/11/2009,0.02627234
WB OBEAR,7/12/2009,0.039399793
WB OBEAR,7/13/2009,0.026567692
WB OBEAR,7/14/2009,0.021518367
WB OBEAR,7/15/2009,0.018817681
WB OBEAR,7/16/2009,0.017307611
WB OBEAR,7/17/2009,0.017307611
WB OBEAR,7/18/2009,0.033311972
WB OBEAR,7/19/2009,0.021518367
WB OBEAR,7/20/2009,0.01670145
WB OBEAR,7/21/2009,0.035928395
WB OBEAR,7/22/2009,0.095408711
WB OBEAR,7/23/2009,0.040552871
WB OBEAR,7/24/2009,0.14247944
WB OBEAR,7/25/2009,0.106875255
WB OBEAR,7/26/2009,0.059338142
WB OBEAR,7/27/2009,0.045718804
WB OBEAR,7/28/2009,0.04371412
WB OBEAR,7/29/2009,0.035928395
WB OBEAR,7/30/2009,0.066916011
WB OBEAR,7/31/2009,0.129869694
WB OBEAR,8/1/2009,0.106875255
WB OBEAR,8/2/2009,0.055103994
WB OBEAR,8/3/2009,0.050850671
WB OBEAR,8/4/2009,0.036798018
WB OBEAR,8/5/2009,0.030976127
WB OBEAR,8/6/2009,0.026862852
WB OBEAR,8/7/2009,0.023605093
WB OBEAR,8/8/2009,0.020320674
WB OBEAR,8/9/2009,0.019118826
WB OBEAR,8/10/2009,0.022414068
WB OBEAR,8/11/2009,0.019720287
WB OBEAR,8/12/2009,0.01670145
WB OBEAR,8/13/2009,0.017004689
WB OBEAR,8/14/2009,0.01670145
WB OBEAR,8/15/2009,0.014569338
WB OBEAR,8/16/2009,0.013342878
WB OBEAR,8/17/2009,0.012727197
WB OBEAR,8/18/2009,0.011800361
WB OBEAR,8/19/2009,0.010869234
WB OBEAR,8/20/2009,0.010245897
WB OBEAR,8/21/2009,0.010245897
WB OBEAR,8/22/2009,0.021219319
WB OBEAR,8/23/2009,0.024199277
WB OBEAR,8/24/2009,0.016093997
WB OBEAR,8/25/2009,0.013035251
WB OBEAR,8/26/2009,0.011180111
WB OBEAR,8/27/2009,0.009620329
WB OBEAR,8/28/2009,0.009620329
WB OBEAR,8/29/2009,0.066356483
WB OBEAR,8/30/2009,0.033603264
WB OBEAR,8/31/2009,0.020020612
WB OBEAR,9/1/2009,0.014569338
WB OBEAR,9/2/2009,0.012418706
WB OBEAR,9/3/2009,0.011180111
WB OBEAR,9/4/2009,0.010557835
WB OBEAR,9/5/2009,0.009620329
WB OBEAR,9/6/2009,0.008677427
WB OBEAR,9/7/2009,0.008361818
WB OBEAR,9/8/2009,0.008677427
WB OBEAR,9/9/2009,0.008045508
WB OBEAR,9/10/2009,0.007410664
WB OBEAR,9/11/2009,0.007410664
WB OBEAR,9/12/2009,0.009620329
WB OBEAR,9/13/2009,0.010869234
WB OBEAR,9/14/2009,0.008992365
WB OBEAR,9/15/2009,0.007728468
WB OBEAR,9/16/2009,0.007092059
WB OBEAR,9/17/2009,0.007092059
WB OBEAR,9/18/2009,0.007092059
WB OBEAR,9/19/2009,0.006452279
WB OBEAR,9/20/2009,0.006131011
WB OBEAR,9/21/2009,0.006131011
WB OBEAR,9/22/2009,0.006131011
WB OBEAR,9/23/2009,0.006131011
WB OBEAR,9/24/2009,0.005808753
WB OBEAR,9/25/2009,0.005485443
WB OBEAR,9/26/2009,0.005161011
WB OBEAR,9/27/2009,0.011800361
WB OBEAR,9/28/2009,0.019118826
WB OBEAR,9/29/2009,0.012727197
WB OBEAR,9/30/2009,0.009620329
WB OBEAR,10/1/2009,0.008045508
WB OBEAR,10/2/2009,0.007410664
WB OBEAR,10/3/2009,0.013035251
WB OBEAR,10/4/2009,0.024792606
WB OBEAR,10/5/2009,0.013956898
WB OBEAR,10/6/2009,0.010557835
WB OBEAR,10/7/2009,0.016397888
WB OBEAR,10/8/2009,0.016093997
WB OBEAR,10/9/2009,0.011490481
WB OBEAR,10/10/2009,0.012418706
WB OBEAR,10/11/2009,0.010869234
WB OBEAR,10/12/2009,0.009306657
WB OBEAR,10/13/2009,0.014874989
WB OBEAR,10/14/2009,0.015789768
WB OBEAR,10/15/2009,0.014263311
WB OBEAR,10/16/2009,0.013650091
WB OBEAR,10/17/2009,0.013956898
WB OBEAR,10/18/2009,0.013956898
WB OBEAR,10/19/2009,0.016397888
WB OBEAR,10/20/2009,0.014569338
WB OBEAR,10/21/2009,0.014263311
WB OBEAR,10/22/2009,0.013650091
WB OBEAR,10/23/2009,0.013035251
WB OBEAR,10/24/2009,0.037377097
WB OBEAR,10/25/2009,0.08358456
WB OBEAR,10/26/2009,0.02951101
WB OBEAR,10/27/2009,0.021518367
WB OBEAR,10/28/2009,0.056799864
WB OBEAR,10/29/2009,0.064956447
WB OBEAR,10/30/2009,0.032145293
WB OBEAR,10/31/2009,0.024199277
WB OBEAR,11/1/2009,0.027452605
WB OBEAR,11/2/2009,0.021518367
WB OBEAR,11/3/2009,0.019118826
WB OBEAR,11/4/2009,0.017610223
WB OBEAR,11/5/2009,0.01670145
WB OBEAR,11/6/2009,0.017307611
WB OBEAR,11/7/2009,0.015789768
WB OBEAR,11/8/2009,0.015180272
WB OBEAR,11/9/2009,0.014569338
WB OBEAR,11/10/2009,0.014263311
WB OBEAR,11/11/2009,0.013650091
WB OBEAR,11/12/2009,0.013650091
WB OBEAR,11/13/2009,0.013035251
WB OBEAR,11/14/2009,0.065796678
WB OBEAR,11/15/2009,0.069430533
WB OBEAR,11/16/2009,0.035347962
WB OBEAR,11/17/2009,0.025976792
WB OBEAR,11/18/2009,0.022115738
WB OBEAR,11/19/2009,0.020620476
WB OBEAR,11/20/2009,0.061026781
WB OBEAR,11/21/2009,0.044573916
WB OBEAR,11/22/2009,0.030683435
WB OBEAR,11/23/2009,0.02627234
WB OBEAR,11/24/2009,0.027452605
WB OBEAR,11/25/2009,0.025681048
WB OBEAR,11/26/2009,0.025681048
WB OBEAR,11/27/2009,0.026567692
WB OBEAR,11/28/2009,0.028041616
WB OBEAR,11/29/2009,0.023902293
WB OBEAR,11/30/2009,0.022712164
WB OBEAR,12/1/2009,0.021817173
WB OBEAR,12/2/2009,0.020320674
WB OBEAR,12/3/2009,0.109594483
WB OBEAR,12/4/2009,0.055386849
WB OBEAR,12/5/2009,0.037666439
WB OBEAR,12/6/2009,0.035057536
WB OBEAR,12/7/2009,0.030390579
WB OBEAR,12/8/2009,0.028335848
WB OBEAR,12/9/2009,0.02951101
WB OBEAR,12/10/2009,0.039976576
WB OBEAR,12/11/2009,0.031561028
WB OBEAR,12/12/2009,0.026567692
WB OBEAR,12/13/2009,0.024199277
WB OBEAR,12/14/2009,0.055952306
WB OBEAR,12/15/2009,0.042853332
WB OBEAR,12/16/2009,0.040840839
WB OBEAR,12/17/2009,0.031268658
WB OBEAR,12/18/2009,0.026567692
WB OBEAR,12/19/2009,0.025976792
WB OBEAR,12/20/2009,0.024792606
WB OBEAR,12/21/2009,0.023902293
WB OBEAR,12/22/2009,0.022115738
